Image,whaleID,is_train,callosity,bbox1_x,bbox1_y,bbox2_x,bbox2_y,bonnet_x,bonnet_y,blowhead_x,blowhead_y,height,width
w_1064.jpg,whale_52100,0,0,1669.430303030303,1129.5030303030305,2026.278787878788,1411.8787878787882,1978.5762711864404,1294.5483549351945,1809.100697906281,1208.7896311066802,2048,3072
w_1067.jpg,whale_04480,1,0,1968.849557522124,802.8318584070797,2729.628318584071,1601.8407079646015,2580.801595214357,1178.4167497507476,2229.343968095713,1081.938185443669,3456,5184
w_1068.jpg,whale_90244,1,0,2098.9018302828617,1265.0915141430949,2903.9600665557405,2070.1497504159734,2804.7696909272186,1574.6679960119643,2356.833499501496,1643.5812562313065,3456,5184
w_1069.jpg,whale_78372,1,2,1376.7300380228135,879.3307984790872,1903.736375158428,1400.4157160963246,1728.1276171485545,1276.2991026919242,1655.9282153539382,980.5144566301095,2336,3504
w_107.jpg,whale_34798,1,2,1220.0332936979785,506.52080856123655,1926.2401902497027,1110.449464922711,1321.0927218344964,949.4715852442673,1549.7826520438682,692.1954137587237,2048,3072
w_1070.jpg,whale_11242,1,0,2455.42762063228,1380.099833610649,3450.2495840266224,2075.900166389351,3001.172482552344,1905.4516450648057,2977.0528414755736,1509.2003988035892,3456,5184
w_1073.jpg,whale_12074,1,0,1300.3893805309735,521.0619469026549,1737.6283185840707,908.4601769911503,1621.248255234297,782.037886340977,1464.023928215354,643.1904287138583,2048,3072
w_1075.jpg,whale_67036,1,2,763.3144758735443,797.3910149750418,1601.5973377703824,1523.2212978369384,1204.705882352941,1433.395812562313,1192.4546360917248,1076.0677966101694,2048,3072
w_1079.jpg,whale_98151,1,2,1932.218181818181,1178.1818181818182,2916.6545454545453,1984.5818181818177,2243.1266201395815,1281.7866400797611,2598.0299102691924,1602.233300099701,3456,5184
w_1080.jpg,whale_26212,1,2,1312.5818181818179,1464.6303030303036,1604.2666666666669,1694.2545454545457,1433.395812562313,1649.8344965104684,1453.8145563310068,1510.98703888335,2048,3072
w_1081.jpg,whale_68116,1,2,1387.0545454545456,726.1090909090909,1768.7272727272727,1185.3575757575754,1574.285144566301,765.7028913260219,1621.248255234297,961.7228315054834,2048,3072
w_1083.jpg,whale_43045,1,0,1976.495575221239,2114.1238938053093,2806.088495575221,2981.946902654867,2232.78963110668,2894.3569292123634,2343.050847457627,2384.398803589233,3456,5184
w_1084.jpg,whale_15079,1,0,1194.6666666666667,605.0909090909091,1601.1636363636364,971.2484848484848,1325.1764705882354,671.7766699900299,1494.6520438683947,849.4197407776669,2048,3072
w_1085.jpg,whale_10005,1,0,1178.0530973451328,976.424778761062,1667.3982300884954,1422.7256637168139,1498.7357926221334,1065.8584247258225,1304.7577268195414,1153.6590229312062,2048,3072
w_1087.jpg,whale_23847,1,0,2054.2060606060604,1086.060606060606,2516.557575757576,1405.6727272727273,2470.667996011964,1163.8683948155533,2166.4287138584245,1188.370887337986,2048,3072
w_1090.jpg,whale_23525,1,2,1519.483870967742,1111.2995391705072,1892.2764976958526,1550.1566820276498,1707.0069790628115,1437.4795613160516,1688.630109670987,1194.4965104685941,2048,3072
w_1091.jpg,whale_09651,1,0,1301.7237936772044,930.2895174708818,1932.1397670549088,1482.3294509151417,1664.1276171485545,1386.432701894317,1600.829511465603,1108.7377866400798,2048,3072
w_1093.jpg,whale_11555,1,2,1200.8727272727272,1182.2545454545455,1688.0484848484848,1663.2242424242424,1349.6789631106678,1541.6151545363907,1433.395812562313,1308.84147557328,2048,3072
w_1095.jpg,whale_90244,1,0,1162.8694550063374,843.5994930291507,1575.5842839036754,1082.403041825095,1200.6221335992022,971.9322033898303,1457.8983050847455,914.7597208374876,2048,3072
w_1097.jpg,whale_17604,1,2,1098.7610619469026,801.9823008849557,1490.6902654867254,1144.070796460177,1241.4596211365902,839.2103688933197,1327.2183449651045,965.8065802592224,2048,3072
w_1104.jpg,whale_38681,1,2,1391.008849557522,783.858407079646,1828.2477876106195,1144.070796460177,1711.0907278165505,863.7128614157525,1557.9501495513462,933.136590229312,2048,3072
w_1105.jpg,whale_87155,1,0,1123.2969696969697,884.3636363636364,1548.4121212121213,1213.2848484848485,1333.3439680957124,910.6759720837488,1339.469591226321,1074.0259222333,2048,3072
w_1106.jpg,whale_08017,1,0,1076.7141292442498,1173.1697699890472,1801.2530120481927,1897.7086527929896,1627.373878364905,1519.1545363908276,1239.4177467597208,1386.432701894317,2048,3072
w_1107.jpg,whale_74625,1,0,2477.3097345132746,1487.150442477876,3436.884955752213,2339.6814159292035,2670.3888334995017,1609.1246261216352,3328.510468594217,1846.8753738783648,3456,5184
w_1112.jpg,whale_66711,1,0,1430.4969696969697,533.7212121212121,1607.3696969696964,809.8909090909091,1523.2382851445661,573.766699900299,1502.5925072387477,723.8179785092985,2048,3072
w_1115.jpg,whale_90820,1,0,1141.9151515151516,583.3696969696971,1632.1939393939394,968.1454545454544,1231.250249252243,718.7397806580258,1500.7611336032392,735.8704453441295,2048,3072
w_1117.jpg,whale_38894,1,2,1741.2718894009217,1123.0967741935485,2217.880184331797,1443.9815668202764,2092.9212362911267,1259.8364905284147,1829.519441674975,1265.9621136590226,2048,3072
w_1118.jpg,whale_89615,1,2,1384.9953917050684,1012.2027649769583,1819.1336405529955,1337.8064516129034,1733.5513459621136,1176.1196410767695,1488.5264207377866,1133.2402791625125,2048,3072
w_112.jpg,whale_40169,1,2,1346.0232945091514,831.4675540765393,1775.38768718802,1363.0615640599,1584.4945164506478,908.6340977068793,1559.9920239282153,988.2671984047856,2048,3072
w_1120.jpg,whale_43971,1,0,1107.4875207986688,974.5890183028287,1942.3627287853574,1495.9600665557405,1437.4795613160516,1208.7896311066802,1821.3519441674973,1159.7846460618146,2048,3072
w_1121.jpg,whale_18845,1,0,1458.1382488479267,837.6036866359448,1871.0414746543781,1130.1751152073732,1508.9451645064803,1027.062811565304,1747.8444666001992,904.5503489531404,2048,3072
w_1122.jpg,whale_73666,1,2,1097.2645590682196,582.7088186356074,1485.7371048252912,851.9134775374376,1243.5014955134595,667.6929212362911,1398.6839481555332,739.1585244267199,2048,3072
w_1124.jpg,whale_83892,1,2,984.7447973713032,639.2990142387732,1473.7524644030668,975.7721796276013,1063.8165503489533,822.8753738783647,1378.2652043868393,747.3260219341972,2048,3072
w_1125.jpg,whale_21873,1,0,1423.2814895947424,1586.0503833515882,2157.63417305586,2290.1204819277104,1719.3858424725825,1988.147557328016,1640.1355932203394,1650.4725822532403,3456,5184
w_1129.jpg,whale_85670,1,0,1517.1244239631335,1033.4377880184331,2057.4377880184334,1507.6866359447006,1641.6669990029916,1419.1026919242272,1778.4725822532398,1123.0309072781654,2048,3072
w_1132.jpg,whale_08637,1,0,831.4675540765393,742.8685524126456,1427.8069883527453,1247.201331114809,1323.1345962113658,1088.3190428713858,1051.5653040877366,908.6340977068793,2048,3072
w_1133.jpg,whale_34798,1,2,1175.640599001664,1032.5191347753744,1679.9733777038266,1615.2279534109814,1288.4227318045862,1500.7776669990023,1429.3120638085736,1237.3758723828516,2048,3072
w_1136.jpg,whale_81875,1,2,1897.6372712146426,1236.3394342762065,3271.9866888519136,2403.67387687188,2453.312063808575,1750.3968095712862,2921.9222333001007,1488.5264207377868,3456,5184
w_1137.jpg,whale_41921,1,2,1703.520737327189,773.8986175115207,2283.9447004608296,1167.926267281106,2182.7637088733795,900.4666001994017,1839.728813559322,884.1316051844466,2048,3072
w_1139.jpg,whale_34656,1,2,986.9879518072287,1067.7415115005476,1410.9441401971521,1444.5914567360348,1043.3978065802592,1186.3290129611164,1312.9252243270191,1176.1196410767695,2048,3072
w_1143.jpg,whale_39915,1,0,1418.0276497695852,332.6820276497696,1849.8064516129032,889.5115207373271,1553.8664007976072,422.6679960119642,1633.4995014955136,696.2791625124626,2048,3072
w_1145.jpg,whale_90377,1,2,946.6111719605697,773.8882803943045,1390.7557502738227,1184.3855421686744,1337.4277168494514,1094.444666001994,1112.8215353938183,912.717846460618,2048,3072
w_1149.jpg,whale_28892,1,0,1380.8484848484848,729.2121212121212,1864.921212121212,1225.6969696969695,1500.7776669990023,1031.146560319043,1707.0069790628115,843.2941176470587,2048,3072
w_1150.jpg,whale_73136,1,0,1073.548387096774,847.0414746543779,1517.1244239631335,1196.2396313364054,1186.3290129611164,912.717846460618,1345.595214356929,1059.7328015952144,2048,3072
w_1151.jpg,whale_14270,1,0,1509.5906821963395,698.5690515806989,2187.71381031614,1168.8252911813645,2039.8325024925225,937.2203389830507,1741.718843469591,892.2991026919243,2048,3072
w_1154.jpg,whale_58362,1,2,986.2488479262672,667.7235023041475,1611.5023041474647,1104.221198156682,1457.8983050847455,749.3678963110667,1210.831505483549,849.4197407776669,2048,3072
w_1156.jpg,whale_04435,1,2,1032.847926267281,778.4331797235022,1292.9585253456219,1055.6313364055302,1153.4356929212365,844.5383848454636,1155.0787637088733,931.6211365902292,1648,2464
w_1157.jpg,whale_52749,1,2,1021.7345132743362,749.8761061946902,1637.9469026548672,1341.1681415929206,1525.2801595214355,1227.1665004985045,1296.5902293120635,890.2572283150548,2048,3072
w_1159.jpg,whale_48633,1,0,1236.3502304147466,693.6774193548387,1717.6774193548388,1038.1566820276496,1341.5114656031906,800.4147557328015,1574.285144566301,839.2103688933197,2048,3072
w_116.jpg,whale_86377,1,2,2293.805309734513,1754.7610619469028,3062.230088495576,2477.3097345132746,2470.54037886341,2105.3000997008976,2680.725822532403,1802.0817547357929,3456,5184
w_1160.jpg,whale_22297,1,0,2345.142857142857,1775.7788018433182,3045.898617511521,2516.350230414747,2832.3349950149554,2156.9850448654042,2632.4865403788635,1891.6689930209373,3456,5184
w_1162.jpg,whale_41921,1,2,2214.9818181818177,712.1454545454544,3649.745454545455,1885.090909090909,3256.1515453639095,1250.775672981057,2604.921236291127,1040.5902293120641,3456,5184
w_1163.jpg,whale_05661,1,0,1302.8299643281807,711.077288941736,1767.952437574316,1120.1902497027347,1515.0707876370886,761.6191425722833,1506.9032901296112,900.4666001994017,2048,3072
w_1164.jpg,whale_27820,1,0,613.3777038269551,868.9517470881864,1400.5457570715475,1512.9983361064892,880.0478564307077,957.6390827517447,1090.3609172482554,1182.2452642073774,2048,3072
w_1166.jpg,whale_55861,1,0,584.9203539823009,1643.8938053097345,1743.2920353982306,2599.646017699115,816.6221335992026,1853.7666999002993,1578.1136590229314,1995.0388833499505,3456,5184
w_1170.jpg,whale_08324,1,0,1226.9124423963133,1163.207373271889,1661.0506912442395,1479.373271889401,1359.888334995015,1392.5583250249251,1529.3639082751745,1245.543369890329,2048,3072
w_1172.jpg,whale_40169,0,2,1484.7351077313053,495.7769328263624,1990.894803548796,820.2382762991127,1837.6869391824523,604.3948155533401,1598.7876370887336,708.5304087736789,2048,3072
w_1175.jpg,whale_88756,1,0,800.5818181818182,406.4969696969697,1281.551515151515,847.1272727272728,888.2153539381852,545.1804586241277,1178.1615154536391,534.9710867397806,2048,3072
w_1177.jpg,whale_70904,1,0,1422.4385297845374,921.4702154626108,1705.3688212927755,1209.5918884664136,1490.5682951146564,1129.1565304087735,1611.0388833499499,963.7647058823527,2048,3072
w_1180.jpg,whale_32702,1,0,1222.4684898929845,467.5576694411415,1823.9619500594529,939.9857312722947,1302.7158524426718,651.3579262213359,1664.1276171485545,628.8973080757728,2048,3072
w_1181.jpg,whale_61461,1,0,1683.3810316139768,1243.793677204659,2085.484193011647,1605.0049916805326,1994.9112662013958,1523.2382851445661,1829.519441674975,1331.3020937188433,2048,3072
w_1184.jpg,whale_66205,1,0,1477.0973451327436,1282.2654867256638,1830.5132743362824,1615.2920353982306,1696.7976071784644,1464.023928215354,1617.1645064805582,1317.0089730807574,2048,3072
w_1185.jpg,whale_34656,1,2,854.7538644470868,491.9096313912009,1543.9143876337691,1332.052318668252,1067.9002991026919,1172.0358923230308,1245.543369890329,696.2791625124626,2048,3072
w_1187.jpg,whale_39689,1,2,2256.8727272727274,953.0181818181818,2712.436363636364,1717.5272727272727,2484.3230309072783,1064.7098703888337,2556.681954137588,1371.3738783649053,3456,5184
w_1191.jpg,whale_75413,1,0,1986.8018433179727,1441.3271889400924,2850.801843317973,2233.6589861751154,2256.90927218345,1629.7986041874378,2639.3778664007973,1915.788634097707,3456,5184
w_1193.jpg,whale_69619,1,0,1268.6725663716811,1096.4955752212386,1835.0442477876104,1603.9646017699115,1731.5094715852442,1237.3758723828516,1440.6477732793524,1307.9838056680162,2048,3072
w_1194.jpg,whale_08017,1,0,1073.548387096774,703.1152073732719,1578.4700460829492,1009.8433179723503,1153.6590229312062,812.6660019940178,1472.1914257228314,894.3409770687938,2048,3072
w_1195.jpg,whale_63816,1,0,1137.9700499168055,573.0981697171381,1675.4209650582363,965.2179700499167,1253.6630109670987,709.8065802592223,1422.899302093719,718.0219341974076,1648,2464
w_1196.jpg,whale_90957,1,0,1456.7079646017694,736.2831858407077,1889.4159292035401,1168.991150442478,1821.3519441674973,826.9591226321036,1574.285144566301,957.6390827517447,2048,3072
w_1198.jpg,whale_22448,1,2,1260.8319467554077,558.855241264559,1775.38768718802,1039.334442595674,1510.98703888335,620.7298105682951,1543.6570289132599,814.7078763708873,2048,3072
w_120.jpg,whale_06339,1,2,1824.5707491082046,1052.0047562425684,2527.277051129608,1804.023781212841,2225.898305084746,1657.3639082751745,2174.21335992024,1226.6560319042876,3456,5184
w_1200.jpg,whale_28892,1,0,1489.9264892268693,719.0063371356148,1798.8136882129274,1040.871989860583,1729.4675972083746,953.555333998006,1604.9132602193415,822.8753738783647,2048,3072
w_1203.jpg,whale_04373,1,2,1148.121212121212,502.69090909090914,1554.6181818181815,859.5393939393939,1337.4277168494514,794.2891326021935,1363.9720837487534,567.6410767696908,2048,3072
w_1204.jpg,whale_37301,1,0,1438.029950083195,930.2895174708818,1928.7321131447586,1499.3677204658902,1696.7976071784644,1402.7676969092718,1721.3000997008971,1129.1565304087735,2048,3072
w_1206.jpg,whale_76782,1,2,1451.3209200438116,742.4841182913472,1908.9244249726169,1188.8718510405258,1682.5044865403788,1055.6490528414754,1735.5932203389827,792.2472582253239,2048,3072
w_121.jpg,whale_90820,1,0,1267.6472545757072,3.4076539101497474,1966.2163061564056,330.5424292845258,1800.9332003988034,124.55433698903288,1455.856430707876,30.62811565304089,2048,3072
w_1210.jpg,whale_80247,1,2,1283.5391705069126,858.8387096774194,1696.442396313364,1113.6589861751152,1402.7676969092718,890.2572283150548,1576.3270189431705,990.309072781655,2048,3072
w_1211.jpg,whale_73684,1,2,1514.6920332936982,287.35315101070154,1994.4256837098687,674.5493460166467,1886.6919242273184,579.8923230309073,1672.2951146560315,441.0448654037886,2048,3072
w_1212.jpg,whale_07808,1,2,697.7699115044247,915.2566371681417,992.283185840708,1153.1327433628321,759.5772681954138,971.9322033898303,914.7597208374876,1031.146560319043,2048,3072
w_1218.jpg,whale_21160,1,0,1314.2119815668202,837.6036866359448,1771.9447004608294,1351.963133640553,1664.1276171485545,1125.0727816550348,1488.5264207377866,976.0159521435692,2048,3072
w_122.jpg,whale_39293,1,0,1366.1198156682028,953.2165898617512,1569.032258064516,1149.0506912442395,1500.7776669990023,994.3928215353936,1415.018943170489,1110.7796610169494,2048,3072
w_1221.jpg,whale_38681,1,2,2749.1843043995245,456.14268727705115,3698.45422116528,1425.959571938169,3383.641076769691,589.2083748753738,3008.0638085742767,1116.39481555334,3456,5184
w_1225.jpg,whale_89615,1,2,1340.1658986175114,601.6589861751153,1689.3640552995391,1068.8294930875577,1449.730807577268,696.2791625124626,1521.1964107676968,882.0897308075772,2048,3072
w_1227.jpg,whale_66935,1,0,1213.1247920133112,909.8435940099832,1765.1647254575707,1328.9850249584026,1572.2432701894315,1239.4177467597208,1459.9401794616153,1002.5603190428714,2048,3072
w_1229.jpg,whale_15078,1,0,1472.1064891846925,1366.4692179700498,1945.770382695508,1720.865224625624,1798.891326021934,1482.4007976071787,1574.285144566301,1529.3639082751745,2048,3072
w_1231.jpg,whale_64006,1,2,1650.961664841183,1007.1763417305583,2126.5104052573934,1343.6495071193865,2056.167497507477,1137.3240279162512,1753.9700897308069,1141.40777666999,2048,3072
w_1232.jpg,whale_87291,1,2,1226.7554076539102,705.3843594009984,1877.6173044925129,1090.4492512479198,1351.7208374875372,804.4985044865404,1655.9601196410767,920.8853439680955,2048,3072
w_1233.jpg,whale_07863,1,0,1380.8484848484848,1061.2363636363636,1778.0363636363636,1340.5090909090911,1457.8983050847455,1143.4496510468593,1680.4626121635094,1125.0727816550348,2048,3072
w_1234.jpg,whale_81960,1,0,701.6484848484848,421.9878787878788,1196.0484848484848,784.0484848484848,833.036889332004,649.01296111665,944.765702891326,509.3519441674975,1648,2464
w_1235.jpg,whale_52342,1,0,1430.4969696969697,896.7757575757576,1892.8484848484848,1427.3939393939395,1617.1645064805582,1272.087736789631,1719.2582253240278,988.2671984047856,2048,3072
w_1236.jpg,whale_90911,1,2,1281.551515151515,1380.8484848484848,1616.6787878787882,1709.769696969697,1557.9501495513462,1410.9351944167495,1368.0558325024924,1568.1595214356928,2048,3072
w_1237.jpg,whale_65586,1,2,1268.7372175980975,659.9381688466111,1551.219976218787,1088.5326991676577,1378.2652043868393,726.9072781655034,1443.60518444666,941.3040877367896,2048,3072
w_124.jpg,whale_85464,1,2,1512.405529953917,1052.3133640552996,1920.589861751152,1434.5437788018432,1837.6869391824523,1335.3858424725822,1688.630109670987,1120.989032901296,2048,3072
w_1240.jpg,whale_16762,1,2,1551.219976218787,789.0035671819263,1928.6753864447085,1112.8846611177166,1668.211365902293,1018.8953140578263,1766.2213359920236,875.964107676969,2048,3072
w_1242.jpg,whale_82387,1,0,1166.7393939393942,989.8666666666667,1697.3575757575754,1486.3515151515148,1274.1296111665006,1125.0727816550348,1568.1595214356928,1131.1984047856427,2048,3072
w_1243.jpg,whale_26288,1,0,1776.8785357737106,1293.8435940099835,2846.455906821964,2231.1613976705494,2677.280159521436,1553.9940179461614,2160.430707876371,1722.8315054835496,3456,5184
w_1245.jpg,whale_83791,1,2,1292.9769585253455,884.7926267281108,1623.299539170507,1184.442396313364,1408.8933200398803,1082.1934197407777,1545.6989032901295,935.1784646061814,2048,3072
w_1246.jpg,whale_10021,1,0,1599.7050691244242,1186.8018433179725,2062.1566820276503,1764.8663594470047,1813.18444666002,1537.531405782652,1788.6819541375876,1274.1296111665006,2048,3072
w_1249.jpg,whale_85464,1,2,1614.5350772889417,818.2259215219975,2079.657550535077,1193.246135552913,2013.28813559322,1102.6121635094714,1805.0169491525423,924.9690927218344,2048,3072
w_125.jpg,whale_30331,0,2,845.098169717138,623.6006655574042,1461.8835274542428,1114.3028286189683,1270.0458624127616,978.0578265204387,1125.0727816550348,688.1116650049852,2048,3072
w_1250.jpg,whale_78785,1,2,1598.189683860233,804.2063227953412,2416.026622296173,1260.8319467554077,2203.1824526420733,1022.9790628115652,1911.1944167497504,1000.5184446660021,2048,3072
w_1251.jpg,whale_49530,1,2,2212.0152091254754,1125.7186311787073,3136.2433460076045,1896.6387832699616,3028.73778664008,1736.6141575274175,2580.801595214357,1447.1784646061817,3456,5184
w_1252.jpg,whale_49877,0,2,1039.334442595674,913.2512479201332,1973.0316139767056,1424.3993344425958,1723.3419740777665,1270.0458624127616,1531.405782652044,998.4765702891324,2048,3072
w_1253.jpg,whale_52505,1,2,802.4884994523547,1620.1182913472067,1627.6889375684555,2176.560788608981,937.2203389830507,1936.4626121635085,1374.8195413758724,1640.1355932203394,3456,5184
w_1255.jpg,whale_06967,1,2,1193.9115044247787,629.8053097345132,1579.0442477876104,937.9115044247787,1239.4177467597208,810.6241276171485,1474.2333000997007,726.9072781655034,2048,3072
w_1256.jpg,whale_35594,1,2,1305.6324461343472,918.8745247148288,1697.5817490494296,1186.2306717363754,1651.8763708873375,1108.7377866400798,1472.1914257228314,986.2253240279159,2048,3072
w_1257.jpg,whale_06339,1,2,1078.2672811059908,677.1612903225806,1566.672811059908,1123.0967741935485,1172.0358923230308,992.3509471585244,1427.2701894317047,835.1266201395813,2048,3072
w_1258.jpg,whale_61461,1,0,1295.3364055299542,858.8387096774194,1889.917050691244,1314.2119815668202,1772.3469591226321,1200.6221335992022,1557.9501495513462,982.1415752741774,2048,3072
w_1261.jpg,whale_30331,1,2,1486.451612903226,729.0691244239633,1948.903225806452,1005.1244239631337,1819.310069790628,786.1216350947158,1613.0807577268195,873.9222333000996,2048,3072
w_1263.jpg,whale_83892,0,2,1129.125475285171,731.9847908745247,1572.9885931558933,1009.7237008871988,1461.9820538384845,847.3778664007974,1221.0408773678962,826.9591226321036,2048,3072
